order_id,customer_id,order_date,product_id,quantity,price,order_status,shipping_address,city,country,payment_method,discount,category,sales_rep,region,ship_date,delivery_days,returned,gender
1902,C039,2025-12-13,P123,1,45.69,Pending,"817 Main St, City7",City11,India,PayPal,1.9,Home,SR16,South,2025-12-19,6,Yes,Male
1903,C128,2025-12-13,P110,5,83.65,Cancelled,"450 Main St, City13",City18,Germany,Gift Card,8.66,Clothing,SR16,North,2025-12-24,2,Yes,Female
1904,C181,2025-12-16,P138,5,17.57,Returned,"996 Main St, City17",City3,Germany,Credit Card,19.14,Sports,SR06,East,2025-12-21,10,No,Other
1905,C032,2025-12-20,P108,9,31.05,Cancelled,"658 Main St, City4",City14,UK,Gift Card,1.26,Home,SR12,West,2025-12-17,4,No,Other
1906,C060,2025-12-30,P120,8,79.52,Cancelled,"320 Main St, City17",City14,Canada,PayPal,18.04,Books,SR19,South,2025-12-17,4,No,Other
1907,C121,2025-12-29,P101,6,53.04,Shipped,"347 Main St, City12",City17,India,Cash,1.63,Home,SR15,East,2025-12-06,8,No,Male
1908,C198,2025-12-09,P145,3,38.91,Shipped,"481 Main St, City16",City5,India,Credit Card,6.54,Toys,SR16,South,2025-12-19,6,No,Female
1909,C155,2025-12-29,P134,4,83.11,Pending,"979 Main St, City15",City15,USA,Cash,14.67,Sports,SR07,East,2025-12-17,7,No,Other
1910,C003,2025-12-10,P116,4,17.82,Shipped,"544 Main St, City17",City2,Canada,Gift Card,1.57,Home,SR05,West,2025-12-26,9,Yes,Other
1911,C114,2025-12-25,P120,2,93.93,Returned,"179 Main St, City12",City11,Canada,Gift Card,5.7,Toys,SR05,East,2025-12-03,2,Yes,Female
1912,C142,2025-12-16,P123,3,34.26,Returned,"262 Main St, City15",City3,Canada,Gift Card,12.93,Home,SR06,East,2025-12-04,5,No,Other
1913,C194,2025-12-19,P102,9,9.35,Pending,"588 Main St, City15",City10,USA,PayPal,3.03,Toys,SR06,South,2025-12-07,6,No,Female
1914,C021,2025-12-14,P121,2,51.27,Shipped,"170 Main St, City9",City3,Canada,Gift Card,13.89,Toys,SR03,South,2025-12-30,3,Yes,Female
1915,C059,2025-12-08,P103,9,6.32,Pending,"153 Main St, City18",City16,USA,PayPal,15.17,Clothing,SR05,East,2025-12-22,7,No,Male
1916,C131,2025-12-25,P118,8,6.25,Returned,"262 Main St, City15",City18,USA,PayPal,11.79,Clothing,SR08,West,2025-12-02,6,Yes,Other
1917,C095,2025-12-17,P110,7,24.42,Shipped,"519 Main St, City16",City19,France,Cash,5.31,Books,SR17,West,2025-12-12,4,No,Female
1918,C051,2025-12-11,P116,7,15.43,Cancelled,"220 Main St, City12",City3,Germany,Gift Card,4.09,Electronics,SR02,West,2025-12-08,4,Yes,Other
1919,C189,2025-12-24,P119,4,89.11,Cancelled,"314 Main St, City11",City19,USA,PayPal,11.34,Books,SR07,North,2025-12-21,1,Yes,Male
1920,C086,2025-12-07,P131,7,73.11,Returned,"260 Main St, City14",City15,Australia,PayPal,18.42,Home,SR18,East,2025-12-17,2,Yes,Male
1921,C008,2025-12-20,P103,1,94.88,Shipped,"975 Main St, City17",City13,Germany,PayPal,1.94,Books,SR07,South,2025-12-29,6,Yes,Female
1922,C107,2025-12-21,P101,5,77.95,Shipped,"975 Main St, City17",City18,UK,Gift Card,18.6,Clothing,SR04,North,2026-01-01,3,Yes,Male
1923,C023,2025-12-24,P115,8,87.49,Cancelled,"840 Main St, City2",City15,Canada,Gift Card,1.27,Sports,SR05,South,2025-12-06,7,No,Male
1924,C010,2025-12-16,P127,8,43.58,Shipped,"320 Main St, City17",City4,Canada,Credit Card,19.19,Books,SR10,West,2025-12-14,5,Yes,Other
1925,C070,2025-12-31,P112,4,70.2,Shipped,"767 Main St, City20",City4,Australia,Gift Card,11.18,Sports,SR16,South,2025-12-05,5,No,Male
1926,C154,2025-12-12,P129,8,56.27,Cancelled,"530 Main St, City17",City13,Canada,PayPal,6.41,Sports,SR12,West,2025-12-13,10,No,Female
1927,C120,2025-12-12,P149,5,18.16,Returned,"816 Main St, City9",City5,Germany,Cash,19.23,Electronics,SR20,East,2025-12-10,6,No,Other
1928,C120,2025-12-15,P148,9,86.72,Pending,"458 Main St, City16",City7,France,PayPal,11.98,Toys,SR06,South,2025-12-15,7,Yes,Female
1929,C029,2025-12-17,P134,1,53.87,Shipped,"821 Main St, City3",City19,Canada,PayPal,14.79,Sports,SR11,West,2025-12-09,6,No,Other
1930,C102,2025-12-17,P142,7,25.02,Cancelled,"184 Main St, City16",City15,Canada,Credit Card,4.52,Sports,SR15,South,2025-12-14,1,Yes,Female
1931,C037,2025-12-30,P104,5,27.21,Returned,"975 Main St, City17",City12,France,Credit Card,19.03,Clothing,SR01,North,2025-12-03,5,Yes,Male
1932,C048,2025-12-27,P149,2,10.42,Returned,"938 Main St, City19",City10,UK,Gift Card,0.21,Toys,SR10,East,2025-12-26,6,Yes,Female
1933,C110,2025-12-20,P137,8,64.97,Shipped,"909 Main St, City20",City10,USA,Gift Card,6.39,Electronics,SR09,West,2025-12-26,9,Yes,Female
1934,C177,2025-12-19,P139,6,95.11,Returned,"712 Main St, City18",City6,USA,Gift Card,15.18,Electronics,SR16,East,2026-01-05,2,Yes,Male
1935,C186,2025-12-27,P145,2,47.64,Cancelled,"309 Main St, City5",City15,Germany,Credit Card,6.46,Toys,SR15,South,2025-12-28,2,Yes,Other
1936,C033,2025-12-19,P143,1,93.8,Returned,"393 Main St, City15",City17,India,Gift Card,5.49,Toys,SR13,North,2025-12-18,10,Yes,Other
1937,C133,2025-12-16,P111,8,32.16,Pending,"458 Main St, City16",City12,France,Cash,8.53,Sports,SR05,North,2025-12-14,8,No,Male
1938,C002,2025-12-13,P149,3,78.15,Shipped,"975 Main St, City17",City8,India,Cash,17.31,Toys,SR16,South,2025-12-30,2,Yes,Male
1939,C036,2025-12-05,P147,10,58.02,Returned,"588 Main St, City15",City10,Australia,Gift Card,0.41,Toys,SR12,North,2025-12-28,8,Yes,Female
1940,C112,2025-12-18,P144,7,10.42,Shipped,"532 Main St, City8",City16,UK,Gift Card,8.03,Clothing,SR05,North,2025-12-03,3,Yes,Other
1941,C048,2025-12-22,P112,8,67.34,Cancelled,"625 Main St, City9",City5,Germany,Credit Card,19.42,Sports,SR06,West,2025-12-09,9,Yes,Male
1942,C052,2025-12-05,P119,3,75.67,Returned,"108 Main St, City4",City13,USA,Credit Card,2.26,Sports,SR09,North,2025-12-21,3,No,Male
1943,C123,2025-12-26,P113,4,67.74,Returned,"153 Main St, City18",City7,USA,PayPal,7.76,Sports,SR18,North,2025-12-11,3,Yes,Male
1944,C123,2025-12-17,P104,10,19.8,Returned,"519 Main St, City16",City5,India,Cash,8.13,Home,SR02,East,2025-12-27,1,Yes,Other
1945,C186,2025-12-30,P123,7,47.17,Pending,"184 Main St, City16",City14,Germany,Gift Card,12.92,Sports,SR06,South,2026-01-04,5,No,Male
1946,C111,2025-12-20,P101,7,10.36,Shipped,"642 Main St, City6",City20,India,Credit Card,7.39,Home,SR09,West,2025-12-23,5,No,Female
1947,C121,2025-12-17,P131,7,76.7,Pending,"808 Main St, City9",City8,USA,Gift Card,19.5,Toys,SR17,North,2025-12-18,5,No,Female
1948,C153,2025-12-17,P114,6,92.96,Cancelled,"309 Main St, City5",City6,India,Cash,19.45,Clothing,SR11,West,2025-12-19,5,No,Other
1949,C169,2025-12-07,P149,10,89.48,Pending,"477 Main St, City3",City8,UK,PayPal,13.74,Books,SR18,East,2025-12-15,8,Yes,Male
1950,C186,2025-12-24,P118,4,23.74,Cancelled,"947 Main St, City6",City1,Australia,Gift Card,7.5,Home,SR16,East,2025-12-31,9,No,Male
1951,C066,2025-12-20,P104,5,15.94,Returned,"262 Main St, City15",City18,USA,Credit Card,3.78,Books,SR16,West,2025-12-19,9,No,Male
1952,C069,2025-12-02,P127,8,61.14,Returned,"702 Main St, City20",City17,UK,Credit Card,2.79,Electronics,SR12,North,2025-12-04,2,No,Male
1953,C141,2025-12-18,P117,3,79.24,Returned,"372 Main St, City18",City16,Canada,Credit Card,0.2,Books,SR20,East,2025-12-20,7,Yes,Male
1954,C057,2025-12-20,P138,10,76.16,Cancelled,"885 Main St, City5",City15,USA,Cash,15.25,Clothing,SR13,South,2026-01-05,10,Yes,Male
1955,C024,2025-12-19,P147,10,97.94,Cancelled,"674 Main St, City16",City13,USA,PayPal,16.91,Clothing,SR08,West,2025-12-12,3,Yes,Female
1956,C028,2025-12-01,P115,5,45.77,Returned,"800 Main St, City14",City7,India,Credit Card,16.95,Home,SR15,West,2025-12-11,7,No,Male
1957,C139,2025-12-25,P117,4,88.64,Returned,"702 Main St, City20",City10,UK,Cash,0.41,Toys,SR20,West,2025-12-30,10,Yes,Female
1958,C037,2025-12-23,P104,10,84.34,Returned,"241 Main St, City19",City1,India,PayPal,6.28,Home,SR09,South,2025-12-20,4,No,Other
1959,C121,2025-12-31,P101,10,27.42,Shipped,"220 Main St, City12",City11,Australia,Credit Card,7.78,Books,SR12,West,2025-12-03,8,No,Other
1960,C115,2025-12-30,P127,2,45.98,Cancelled,"450 Main St, City13",City10,UK,Cash,9.57,Clothing,SR08,South,2025-12-04,7,No,Male
1961,C195,2025-12-08,P105,3,12.86,Shipped,"399 Main St, City4",City4,France,Cash,9.06,Books,SR05,West,2025-12-19,3,Yes,Female
1962,C080,2025-12-06,P133,2,26.24,Shipped,"907 Main St, City10",City6,France,PayPal,5.76,Home,SR14,South,2025-12-17,1,Yes,Other
1963,C183,2025-12-03,P104,2,29.82,Pending,"211 Main St, City4",City13,Australia,Gift Card,11.07,Books,SR06,South,2026-01-05,3,Yes,Male
1964,C084,2025-12-28,P110,5,53.26,Shipped,"989 Main St, City8",City15,USA,Gift Card,2.7,Electronics,SR16,South,2025-12-10,4,No,Other
1965,C072,2025-12-15,P115,8,20.8,Shipped,"129 Main St, City4",City5,India,Credit Card,1.34,Home,SR05,North,2025-12-20,8,No,Other
1966,C194,2025-12-13,P135,9,73.71,Returned,"857 Main St, City18",City9,UK,Gift Card,15.03,Toys,SR14,South,2026-01-03,8,Yes,Male
1967,C053,2025-12-03,P138,6,84.82,Shipped,"972 Main St, City2",City6,Germany,Gift Card,5.99,Electronics,SR11,West,2025-12-14,1,Yes,Female
1968,C199,2025-12-21,P148,3,47.18,Pending,"767 Main St, City20",City6,Germany,PayPal,2.85,Clothing,SR15,East,2026-01-02,7,No,Other
1969,C120,2025-12-12,P113,8,16.51,Shipped,"364 Main St, City11",City15,Canada,Credit Card,5.91,Electronics,SR12,West,2025-12-26,7,Yes,Other
1970,C076,2025-12-12,P132,9,49.79,Returned,"393 Main St, City15",City14,UK,PayPal,6.21,Toys,SR06,North,2025-12-08,3,No,Male
1971,C007,2025-12-17,P113,9,39.63,Returned,"588 Main St, City1",City11,Australia,Gift Card,6.94,Books,SR10,East,2025-12-05,9,Yes,Female
1972,C195,2025-12-16,P127,9,7.46,Shipped,"894 Main St, City13",City11,UK,Gift Card,14.63,Sports,SR09,South,2025-12-11,4,Yes,Other
1973,C099,2025-12-09,P125,4,8.01,Cancelled,"234 Main St, City17",City10,India,Gift Card,11.39,Home,SR05,West,2025-12-18,4,Yes,Male
1974,C042,2025-12-28,P102,5,73.8,Shipped,"952 Main St, City17",City2,India,Gift Card,2.28,Sports,SR15,East,2025-12-25,8,No,Other
1975,C143,2025-12-18,P147,6,64.62,Cancelled,"170 Main St, City9",City12,Canada,Cash,16.12,Clothing,SR08,North,2025-12-29,8,No,Female
1976,C131,2025-12-10,P131,7,8.91,Cancelled,"821 Main St, City3",City17,Australia,PayPal,11.1,Clothing,SR08,West,2025-12-11,2,No,Female
1977,C191,2025-12-13,P126,10,35.79,Shipped,"364 Main St, City11",City2,France,Gift Card,18.97,Sports,SR03,East,2025-12-05,7,No,Female
1978,C040,2025-12-14,P130,1,36.03,Cancelled,"938 Main St, City19",City20,India,Gift Card,17.58,Home,SR13,South,2025-12-27,7,Yes,Female
1979,C063,2025-12-20,P110,6,19.27,Cancelled,"459 Main St, City11",City11,Australia,Credit Card,2.01,Electronics,SR01,South,2026-01-05,7,No,Male
1980,C179,2025-12-21,P109,1,4.19,Pending,"592 Main St, City4",City10,UK,Cash,13.57,Sports,SR12,North,2025-12-04,3,No,Female
1981,C026,2025-12-02,P137,2,98.86,Shipped,"950 Main St, City7",City10,Germany,Gift Card,2.15,Toys,SR10,North,2025-12-20,3,Yes,Female
1982,C156,2025-12-28,P116,3,65.76,Shipped,"588 Main St, City15",City11,India,Cash,0.64,Books,SR06,West,2025-12-30,6,No,Female
1983,C168,2025-12-23,P125,7,81.46,Pending,"718 Main St, City3",City16,UK,PayPal,4.81,Clothing,SR05,North,2025-12-07,1,Yes,Male
1984,C028,2025-12-15,P108,3,73.38,Cancelled,"477 Main St, City3",City11,Canada,Cash,11.59,Sports,SR16,West,2025-12-28,2,No,Other
1985,C054,2025-12-29,P130,1,38.95,Returned,"950 Main St, City7",City4,USA,Credit Card,0.63,Books,SR13,South,2026-01-02,8,No,Other
1986,C083,2025-12-15,P108,6,75.54,Returned,"530 Main St, City17",City15,Australia,PayPal,0.15,Clothing,SR09,West,2025-12-07,8,No,Male
1987,C011,2025-12-29,P108,4,53.22,Returned,"991 Main St, City2",City11,Canada,PayPal,8.36,Electronics,SR12,East,2025-12-25,6,Yes,Male
1988,C124,2025-12-25,P132,4,24.25,Cancelled,"216 Main St, City1",City4,Australia,Cash,10.62,Toys,SR19,South,2025-12-29,1,No,Other
1989,C152,2025-12-18,P118,9,99.68,Returned,"150 Main St, City2",City5,UK,Credit Card,8.15,Sports,SR03,West,2025-12-28,8,Yes,Female
1990,C152,2025-12-08,P128,5,32.82,Shipped,"450 Main St, City13",City12,France,Cash,7.9,Electronics,SR17,South,2025-12-04,4,No,Male
1991,C102,2025-12-01,P127,1,96.02,Cancelled,"402 Main St, City20",City8,Germany,Credit Card,10.04,Sports,SR10,North,2026-01-02,10,Yes,Other
1992,C170,2025-12-18,P118,2,86.09,Returned,"712 Main St, City11",City17,UK,PayPal,10.9,Clothing,SR01,West,2025-12-07,6,Yes,Female
1993,C006,2025-12-04,P108,5,20.22,Cancelled,"852 Main St, City20",City11,Germany,PayPal,18.12,Clothing,SR06,East,2025-12-08,5,No,Other
1994,C178,2025-12-18,P140,2,11.31,Pending,"351 Main St, City10",City18,India,Credit Card,15.57,Books,SR06,North,2025-12-30,6,Yes,Other
1995,C197,2025-12-27,P149,9,48.66,Shipped,"341 Main St, City16",City12,France,Cash,15.71,Books,SR03,East,2025-12-13,7,Yes,Other
1996,C065,2025-12-24,P101,10,81.21,Shipped,"351 Main St, City7",City2,India,Cash,3.21,Sports,SR18,South,2026-01-01,6,Yes,Female
1997,C100,2025-12-26,P148,7,13.93,Returned,"270 Main St, City3",City17,India,Gift Card,15.47,Sports,SR03,South,2026-01-02,9,No,Female
1998,C083,2025-12-21,P123,4,90.39,Shipped,"220 Main St, City12",City18,USA,Cash,0.34,Sports,SR12,East,2025-12-28,1,No,Female
1999,C022,2025-12-05,P106,10,53.96,Shipped,"459 Main St, City11",City10,Germany,Gift Card,11.07,Toys,SR11,North,2025-12-04,6,Yes,Female
2000,C138,2025-12-27,P127,5,7.73,Shipped,"765 Main St, City4",City10,Canada,PayPal,13.92,Home,SR05,East,2025-12-23,7,Yes,Other
